X,Y,tld,domain,lat,lon
-0.297114,51.528612,london,a-t-mccarthy-consulting,51.528612,-0.297114
0.01984,51.528592,london,apexlifts,51.528592,0.01984
-0.305174,51.528576,london,sarahfisher,51.528576,-0.305174
-0.305174,51.528576,london,fishersimons,51.528576,-0.305174
-0.24572,51.528574,london,powerday,51.528574,-0.24572
-0.24572,51.528574,london,oldoakpark,51.528574,-0.24572
-0.24572,51.528574,london,oldoakriverside,51.528574,-0.24572
-0.019908,51.528568,london,leygt,51.528568,-0.019908
-0.019908,51.528568,london,neon,51.528568,-0.019908
-0.457658,51.528548,london,uxbridgestudentlets,51.528548,-0.457658
-0.047633,51.528547,london,legaladvicecentre,51.528547,-0.047633
-0.11819,51.52854,london,rfmmanagement,51.52854,-0.11819
-0.11819,51.52854,london,rfm,51.52854,-0.11819
-0.244439,51.528528,london,flutterbyeyes,51.528528,-0.244439
-0.087944,51.528528,london,dialacab,51.528528,-0.087944
-0.087944,51.528528,london,justiceinnovation,51.528528,-0.087944
-0.087944,51.528528,london,appacab,51.528528,-0.087944
-0.087944,51.528528,london,dial-a-cab,51.528528,-0.087944
-0.196402,51.528519,london,tyrone,51.528519,-0.196402
0.043148,51.528503,london,trainee,51.528503,0.043148
-0.0657,51.528496,london,sujal,51.528496,-0.0657
-0.0657,51.528496,london,hochzeit,51.528496,-0.0657
-0.198086893,51.52849245,london,houseof,51.52849245,-0.198086893
-0.236367,51.52847,london,saabco-home-improvement,51.52847,-0.236367
-0.236367,51.52847,london,whataloadofrubbish,51.52847,-0.236367
-0.236367,51.52847,london,saabcohomeimprovement,51.52847,-0.236367
-0.078216,51.52845,london,hawkerhouse,51.52845,-0.078216
-0.078216,51.52845,london,banksidegallery,51.52845,-0.078216
-0.078216,51.52845,london,modelmarket,51.52845,-0.078216
-0.078216,51.52845,london,bigeater,51.52845,-0.078216
-0.078216,51.52845,london,onefourseven,51.52845,-0.078216
-0.078216,51.52845,london,inspiration,51.52845,-0.078216
-0.078216,51.52845,london,studioprivate,51.52845,-0.078216
-0.078216,51.52845,london,ianhazlewood,51.52845,-0.078216
-0.078216,51.52845,london,jrc,51.52845,-0.078216
-0.078216,51.52845,london,gamelab,51.52845,-0.078216
-0.078216,51.52845,london,geekisthenewsexy,51.52845,-0.078216
-0.069205,51.528445,london,120minutesfrom,51.528445,-0.069205
-0.069205,51.528445,london,120from,51.528445,-0.069205
-0.069205,51.528445,london,matthardisty,51.528445,-0.069205
-0.069205,51.528445,london,lense,51.528445,-0.069205
0.0936756,51.5284295,london,portabletoilethire,51.5284295,0.0936756
-0.188808,51.528429,london,therapyharleystreet,51.528429,-0.188808
-0.191057,51.528427,london,hampsteadhome,51.528427,-0.191057
-0.191057,51.528427,london,thebestrestaurants,51.528427,-0.191057
-0.191057,51.528427,london,melitahumepoetryprize,51.528427,-0.191057
-0.191057,51.528427,london,eyewearpublishing,51.528427,-0.191057
-0.191057,51.528427,london,movingto,51.528427,-0.191057
-0.191057,51.528427,london,besthotelsin,51.528427,-0.191057
-0.191057,51.528427,london,poetrybooks,51.528427,-0.191057
-0.191057,51.528427,london,fiftyshades,51.528427,-0.191057
-0.191057,51.528427,london,buyinghome,51.528427,-0.191057
-0.191057,51.528427,london,visitorsguideto,51.528427,-0.191057
-0.191057,51.528427,london,foggy,51.528427,-0.191057
-0.191057,51.528427,london,eyewearpoetry,51.528427,-0.191057
-0.191057,51.528427,london,poetryreview,51.528427,-0.191057
-0.191057,51.528427,london,clever,51.528427,-0.191057
-0.191057,51.528427,london,poetryprize,51.528427,-0.191057
-0.191057,51.528427,london,toddswift,51.528427,-0.191057
-0.191057,51.528427,london,literarywalks,51.528427,-0.191057
-0.1756318,51.528409,london,boutiquepharmacy,51.528409,-0.1756318
-0.1756318,51.528409,london,skint,51.528409,-0.1756318
-0.142661,51.528409,london,roomy,51.528409,-0.142661
-0.076286,51.528409,london,4krental,51.528409,-0.076286
-0.176642,51.528402,london,conciergedoctors,51.528402,-0.176642
-0.176642,51.528402,london,boutiqueclinic,51.528402,-0.176642
-0.176642,51.528402,london,boutiquehospital,51.528402,-0.176642
-0.176642,51.528402,london,conciergemedicine,51.528402,-0.176642
-0.176642,51.528402,london,conciergedoctor,51.528402,-0.176642
-0.176642,51.528402,london,conciergehealth,51.528402,-0.176642
-0.212036,51.52838,london,courierconnect,51.52838,-0.212036
-0.39674,51.52837,london,myescorts,51.52837,-0.39674
-0.301635,51.528363,london,dimitricoutya,51.528363,-0.301635
-0.09095,51.528352,london,marblefireplaces,51.528352,-0.09095
-0.09095,51.528352,london,cafamily,51.528352,-0.09095
-0.09095,51.528352,london,absolutely,51.528352,-0.09095
-0.09095,51.528352,london,bespokefireplaces,51.528352,-0.09095
-0.09095,51.528352,london,castironfireplaces,51.528352,-0.09095
-0.09095,51.528352,london,zest,51.528352,-0.09095
-0.09095,51.528352,london,georgianfireplaces,51.528352,-0.09095
-0.09095,51.528352,london,italianfireplaces,51.528352,-0.09095
-0.09095,51.528352,london,victorianfireplaces,51.528352,-0.09095
-0.09095,51.528352,london,frenchfireplaces,51.528352,-0.09095
-0.09095,51.528352,london,stonefireplaces,51.528352,-0.09095
-0.09095,51.528352,london,reclaimedfireplaces,51.528352,-0.09095
-0.074832,51.528349,london,joechillo,51.528349,-0.074832
-0.074832,51.528349,london,originalskiposters,51.528349,-0.074832
-0.074832,51.528349,london,sniper-art,51.528349,-0.074832
-0.0722532,51.5283423,london,makeupcourse,51.5283423,-0.0722532
-0.0773122,51.5283398,london,storyboard,51.5283398,-0.0773122
-0.051333,51.528339,london,integratemedia,51.528339,-0.051333
-0.051333,51.528339,london,webenablr,51.528339,-0.051333
-0.051333,51.528339,london,thecamelpublichouse,51.528339,-0.051333
-0.107876,51.528338,london,robertmorgan,51.528338,-0.107876
-0.107876,51.528338,london,canadiansin,51.528338,-0.107876
-0.107876,51.528338,london,thestockwell,51.528338,-0.107876
-0.107876,51.528338,london,australiansin,51.528338,-0.107876
-0.107876,51.528338,london,lionsgatefilms,51.528338,-0.107876
-0.107876,51.528338,london,newzealandersin,51.528338,-0.107876
-0.107876,51.528338,london,topeventsin,51.528338,-0.107876
-0.107876,51.528338,london,funrun,51.528338,-0.107876
-0.107876,51.528338,london,funin,51.528338,-0.107876
-0.107876,51.528338,london,thebestof,51.528338,-0.107876
-0.107876,51.528338,london,luxurybreaksin,51.528338,-0.107876
-0.107876,51.528338,london,bestrestaurantsin,51.528338,-0.107876
-0.107876,51.528338,london,weekendsin,51.528338,-0.107876
-0.107876,51.528338,london,eatingoutin,51.528338,-0.107876
-0.107876,51.528338,london,shortbreaksin,51.528338,-0.107876
-0.081912,51.528312,london,be3d,51.528312,-0.081912
-0.081912,51.528312,london,hudsonshoes,51.528312,-0.081912
-0.081912,51.528312,london,rosielees,51.528312,-0.081912
-0.081912,51.528312,london,rosielee,51.528312,-0.081912
-0.089036,51.528276,london,tailormade,51.528276,-0.089036
-0.089036,51.528276,london,mypolka,51.528276,-0.089036
-0.089036,51.528276,london,formationsrus,51.528276,-0.089036
-0.077474,51.528276,london,genius-hub,51.528276,-0.077474
-0.089036,51.528276,london,hoxtonit,51.528276,-0.089036
-0.089036,51.528276,london,onair,51.528276,-0.089036
-0.089036,51.528276,london,vitalingredient,51.528276,-0.089036
-0.089036,51.528276,london,epower,51.528276,-0.089036
-0.089036345,51.52827454,london,rentadesk,51.52827454,-0.089036345
-0.4800682,51.5282721,london,robbinsfamily,51.5282721,-0.4800682
-0.110618,51.528266,london,thornsettgroup,51.528266,-0.110618
-0.110618,51.528266,london,thornsett,51.528266,-0.110618
-0.058271,51.528256,london,greenspace,51.528256,-0.058271
-0.058271,51.528256,london,caddy,51.528256,-0.058271
-0.179041,51.528251,london,itsamumthing,51.528251,-0.179041
-0.179041,51.528251,nyc,buildthehouse,51.528251,-0.179041
-0.443872,51.528232,london,skitouring,51.528232,-0.443872
-0.443872,51.528232,london,skishop,51.528232,-0.443872
-0.443872,51.528232,london,skitelemark,51.528232,-0.443872
-0.443872,51.528232,london,skiboots,51.528232,-0.443872
-0.443872,51.528232,london,skiservicing,51.528232,-0.443872
-0.443872,51.528232,london,skihelmets,51.528232,-0.443872
-0.443872,51.528232,london,skisales,51.528232,-0.443872
-0.443872,51.528232,london,skiracing,51.528232,-0.443872
-0.443872,51.528232,london,snowboardshop,51.528232,-0.443872
-0.1163098,51.5282299,london,goshoppingin,51.5282299,-0.1163098
-0.129535,51.528218,london,unison,51.528218,-0.129535
-0.107491283,51.5282177,london,americansin,51.5282177,-0.107491283
-0.184448,51.528217,london,urgentdetergent,51.528217,-0.184448
-0.115363,51.528216,london,clinkhostels,51.528216,-0.115363
-0.103599,51.528215,london,easyroom,51.528215,-0.103599
-0.085363,51.528198,london,omnibus,51.528198,-0.085363
-0.085363,51.528198,london,oldskool,51.528198,-0.085363
-0.085363,51.528198,london,legalservicesresearch,51.528198,-0.085363
-0.085363,51.528198,london,businessservicesresearch,51.528198,-0.085363
-0.085363,51.528198,london,professionalservicesresearch,51.528198,-0.085363
-0.085363,51.528198,london,iffresearch,51.528198,-0.085363
-0.085363,51.528198,london,businessomnibus,51.528198,-0.085363
-0.085363,51.528198,london,marketresearch,51.528198,-0.085363
-0.085363,51.528198,london,redray,51.528198,-0.085363
-0.085363,51.528198,london,oldschool,51.528198,-0.085363
-0.085363,51.528198,london,financialservicesresearch,51.528198,-0.085363
-0.119344,51.52819,london,businesselectricitytariffs,51.52819,-0.119344
-0.119344,51.52819,london,debtconsolidation,51.52819,-0.119344
-0.119344,51.52819,london,malpractice,51.52819,-0.119344
-0.119344,51.52819,london,taccompensation,51.52819,-0.119344
-0.119344,51.52819,london,electricitysupplier,51.52819,-0.119344
-0.119344,51.52819,london,factoring,51.52819,-0.119344
-0.119344,51.52819,london,tac-compensation,51.52819,-0.119344
-0.119344,51.52819,london,electricitytariffs,51.52819,-0.119344
-0.1189313,51.5281807,london,rfmconstruction,51.5281807,-0.1189313
-0.193518,51.528178,london,jamesbalfour,51.528178,-0.193518
-0.193518,51.528178,london,rorymalone,51.528178,-0.193518
-0.088521,51.528177,london,fashionscout,51.528177,-0.088521
-0.088521,51.528177,london,graduatefashionweek,51.528177,-0.088521
-0.114846,51.528172,london,talkingspace,51.528172,-0.114846
-0.114846,51.528172,london,simplyreiki,51.528172,-0.114846
-0.117341,51.528167,london,buildwiser,51.528167,-0.117341
-0.117341,51.528167,london,voysey,51.528167,-0.117341
