X,Y,tld,domain,lat,lon
-73.907245,40.876446,nyc,turmeric,40.876446,-73.907245
-73.907245,40.876446,nyc,westayhotel,40.876446,-73.907245
-73.907245,40.876446,nyc,hoverboard,40.876446,-73.907245
-73.907245,40.876446,nyc,westay,40.876446,-73.907245
-73.907245,40.876446,nyc,mascloud,40.876446,-73.907245
-73.907245,40.876446,nyc,mainframe,40.876446,-73.907245
-73.907904,40.875952,nyc,kimmyiv,40.875952,-73.907904
-73.919009,40.872601,nyc,willhughes,40.872601,-73.919009
-73.919009,40.872601,nyc,bigtvonline,40.872601,-73.919009
-73.919009,40.872601,nyc,pattyandpatty,40.872601,-73.919009
-73.919009,40.872601,nyc,bigtv,40.872601,-73.919009
-73.919009,40.872601,nyc,webvideo,40.872601,-73.919009
-73.919283,40.87232,nyc,kayakfishing,40.87232,-73.919283
-73.91268,40.872292,berlin,jeffreypaul,40.872292,-73.91268
-73.91268,40.872292,berlin,jackin,40.872292,-73.91268
-73.91268,40.872292,berlin,hex,40.872292,-73.91268
-73.918041,40.872092,nyc,scottsherman,40.872092,-73.918041
-73.918041,40.872092,nyc,emmagoldmansherman,40.872092,-73.918041
-73.918041,40.872092,nyc,edwardsherman,40.872092,-73.918041
-73.913342,40.871756,london,swoopt,40.871756,-73.913342
-73.918214,40.871714,nyc,startuptour,40.871714,-73.918214
-73.918214,40.871714,nyc,techlunch,40.871714,-73.918214
-73.918214,40.871714,nyc,upstart,40.871714,-73.918214
-73.918214,40.871714,nyc,starts,40.871714,-73.918214
-73.918214,40.871714,nyc,costumegal,40.871714,-73.918214
-73.918214,40.871714,nyc,techwomen,40.871714,-73.918214
-73.918214,40.871714,nyc,womenintech,40.871714,-73.918214
-73.918214,40.871714,nyc,redefiner,40.871714,-73.918214
-73.918214,40.871714,nyc,techtalk,40.871714,-73.918214
-73.918249,40.87168,nyc,ericaalcover,40.87168,-73.918249
-73.911227,40.871655,nyc,godfamilyculture,40.871655,-73.911227
-73.911227,40.871655,nyc,godsofgotham,40.871655,-73.911227
-73.911227,40.871655,nyc,theblackapple,40.871655,-73.911227
-73.919352,40.871616,nyc,walkandroll,40.871616,-73.919352
-73.919352,40.871616,nyc,keefe,40.871616,-73.919352
-73.919352,40.871616,nyc,johnkeefe,40.871616,-73.919352
-73.917009,40.871584,nyc,myamenities,40.871584,-73.917009
-73.917009,40.871584,nyc,myvalet,40.871584,-73.917009
-73.917009,40.871584,nyc,greenapplecleaners,40.871584,-73.917009
-73.917009,40.871584,nyc,organichome,40.871584,-73.917009
-73.917009,40.871584,nyc,mightyhealthy,40.871584,-73.917009
-73.917009,40.871584,nyc,greenhome,40.871584,-73.917009
-73.917009,40.871584,nyc,diamondsupply,40.871584,-73.917009
-73.917009,40.871584,nyc,manners,40.871584,-73.917009
-73.917009,40.871584,nyc,organiccleaners,40.871584,-73.917009
-73.917009,40.871584,nyc,organicdrycleaner,40.871584,-73.917009
-73.917009,40.871584,nyc,amenities,40.871584,-73.917009
-73.917009,40.871584,nyc,diamondsupplyco,40.871584,-73.917009
-73.914009,40.871159,nyc,mycomputerdoctor,40.871159,-73.914009
-73.914009,40.871159,nyc,andyking,40.871159,-73.914009
-73.914009,40.871159,nyc,lucid,40.871159,-73.914009
-73.915746,40.871044,nyc,brooklynoriginal,40.871044,-73.915746
-73.915746,40.871044,nyc,gdc,40.871044,-73.915746
-73.911682,40.871035,nyc,goodrock,40.871035,-73.911682
-73.911682,40.871035,nyc,nofeerentals,40.871035,-73.911682
-73.911682,40.871035,nyc,goodstein,40.871035,-73.911682
-73.911682,40.871035,nyc,rockmore,40.871035,-73.911682
-73.919249,40.87101,nyc,asskicker,40.87101,-73.919249
-73.919249,40.87101,nyc,citihabitats,40.87101,-73.919249
-73.916283,40.870919,nyc,untitled,40.870919,-73.916283
-73.916376,40.870829,nyc,klasp,40.870829,-73.916376
-73.916422,40.870784,nyc,heatherhall,40.870784,-73.916422
-73.91853,40.870625,nyc,elixirmeetup,40.870625,-73.91853
-73.918551,40.870607,nyc,bootstrapconsulting,40.870607,-73.918551
-73.918551,40.870607,nyc,techsavvy,40.870607,-73.918551
-73.918551,40.870607,nyc,heatmap,40.870607,-73.918551
-73.916608,40.870605,nyc,chiropractorbest,40.870605,-73.916608
-73.918592,40.870569,nyc,shopllp,40.870569,-73.918592
-73.918592,40.870569,nyc,divorcemediation,40.870569,-73.918592
-73.918592,40.870569,nyc,shopstudio,40.870569,-73.918592
-73.918592,40.870569,nyc,reitdesign,40.870569,-73.918592
-73.918592,40.870569,nyc,shoparc,40.870569,-73.918592
-73.918592,40.870569,nyc,oad,40.870569,-73.918592
-73.918612,40.870551,nyc,emiljana,40.870551,-73.918612
-73.918632,40.870532,nyc,stephens,40.870532,-73.918632
-73.918632,40.870532,nyc,waste,40.870532,-73.918632
-73.918632,40.870532,nyc,turningpoints,40.870532,-73.918632
-73.918632,40.870532,nyc,seanfredricks,40.870532,-73.918632
-73.918632,40.870532,nyc,ustwo,40.870532,-73.918632
-73.918673,40.870495,nyc,parkavenuepropertygroup,40.870495,-73.918673
-73.918673,40.870495,nyc,admarketplace,40.870495,-73.918673
-73.918673,40.870495,nyc,mlg,40.870495,-73.918673
-73.918673,40.870495,nyc,pollyandesther,40.870495,-73.918673
-73.918673,40.870495,nyc,cintra,40.870495,-73.918673
-73.918673,40.870495,nyc,majorleaguegaming,40.870495,-73.918673
-73.918673,40.870495,nyc,parkavenueentertainmentgroup,40.870495,-73.918673
-73.918673,40.870495,nyc,parkavenueventuregroup,40.870495,-73.918673
-73.918673,40.870495,nyc,parkavenueinvestmentadvsors,40.870495,-73.918673
-73.918491,40.870459,nyc,risingtide,40.870459,-73.918491
-73.918511,40.87044,nyc,jmate,40.87044,-73.918511
-73.918511,40.87044,nyc,maxistore,40.87044,-73.918511
-73.918511,40.87044,nyc,smokingpot,40.87044,-73.918511
-73.918511,40.87044,nyc,edmundoramirez,40.87044,-73.918511
-73.918511,40.87044,nyc,dds,40.87044,-73.918511
-73.918511,40.87044,nyc,chrismadden,40.87044,-73.918511
-73.918511,40.87044,nyc,solidstatelightingllc,40.87044,-73.918511
-73.915106,40.870431,nyc,joshuaharris,40.870431,-73.915106
-73.918643,40.870421,nyc,jimfreeman,40.870421,-73.918643
-73.918643,40.870421,nyc,artisanalburger,40.870421,-73.918643
-73.918643,40.870421,nyc,stefano,40.870421,-73.918643
-73.918643,40.870421,nyc,tricycle,40.870421,-73.918643
-73.918643,40.870421,nyc,eatthisnotthat,40.870421,-73.918643
-73.918643,40.870421,nyc,katespadesaturday,40.870421,-73.918643
-73.918643,40.870421,nyc,fatbaby,40.870421,-73.918643
-73.918643,40.870421,nyc,jackspade,40.870421,-73.918643
-73.918643,40.870421,nyc,bmkllp,40.870421,-73.918643
-73.918643,40.870421,nyc,katespadenewyork,40.870421,-73.918643
-73.918643,40.870421,nyc,herrickfeinstein,40.870421,-73.918643
-73.918643,40.870421,nyc,artisanalbrand,40.870421,-73.918643
-73.918643,40.870421,nyc,herrick,40.870421,-73.918643
-73.918643,40.870421,nyc,hotdogcart,40.870421,-73.918643
-73.918643,40.870421,nyc,galvanizied,40.870421,-73.918643
-73.918643,40.870421,nyc,artisanalcafe,40.870421,-73.918643
-73.918643,40.870421,nyc,theeventdepartment,40.870421,-73.918643
-73.918643,40.870421,nyc,bestlife,40.870421,-73.918643
-73.918643,40.870421,nyc,katespade,40.870421,-73.918643
-73.918643,40.870421,nyc,artisanalbistro,40.870421,-73.918643
-73.918643,40.870421,nyc,spitzerscorner,40.870421,-73.918643
-73.918643,40.870421,nyc,drinkthis,40.870421,-73.918643
-73.918643,40.870421,nyc,losfeliz,40.870421,-73.918643
-73.918643,40.870421,nyc,rgbrenner,40.870421,-73.918643
-73.918643,40.870421,nyc,cookthis,40.870421,-73.918643
-73.918572,40.870384,nyc,lovedope,40.870384,-73.918572
-73.918572,40.870384,nyc,yuphoria,40.870384,-73.918572
-73.91588,40.869847,nyc,jordanhahn,40.869847,-73.91588
-73.91588,40.869847,nyc,silentmovement,40.869847,-73.91588
-73.91588,40.869847,nyc,wahi,40.869847,-73.91588
-73.91588,40.869847,nyc,lamarina,40.869847,-73.91588
-73.91588,40.869847,nyc,jhahn,40.869847,-73.91588
-73.91588,40.869847,nyc,hahnryan,40.869847,-73.91588
-73.91588,40.869847,nyc,brewyork,40.869847,-73.91588
-73.91588,40.869847,nyc,321,40.869847,-73.91588
-73.91588,40.869847,nyc,vapeape,40.869847,-73.91588
-73.91588,40.869847,nyc,pubquiz,40.869847,-73.91588
-73.921905,40.86924,nyc,mavi,40.86924,-73.921905
-73.921905,40.86924,nyc,feniks,40.86924,-73.921905
-73.921905,40.86924,nyc,eventist,40.86924,-73.921905
-73.921905,40.86924,nyc,nycwalkingtours,40.86924,-73.921905
-73.920319,40.869001,nyc,inwoodhillparktrust,40.869001,-73.920319
-73.911793,40.868997,nyc,bgs,40.868997,-73.911793
-73.911793,40.868997,nyc,inkstarz,40.868997,-73.911793
-73.917374,40.868939,nyc,flatfixnearme,40.868939,-73.917374
-73.917374,40.868939,nyc,letitiajames2017,40.868939,-73.917374
-73.917374,40.868939,nyc,tishfornewyork,40.868939,-73.917374
-73.917374,40.868939,nyc,flatfixdirectory,40.868939,-73.917374
-73.917374,40.868939,nyc,letitiajames,40.868939,-73.917374
-73.917374,40.868939,nyc,ticketro,40.868939,-73.917374
-73.917374,40.868939,nyc,publicadvocateletitiajames,40.868939,-73.917374
-73.917374,40.868939,nyc,ismedia,40.868939,-73.917374
-73.917374,40.868939,nyc,tishjames,40.868939,-73.917374
-73.917374,40.868939,nyc,tishjamesfornewyork,40.868939,-73.917374
-73.917374,40.868939,nyc,letitiajamesfornewyork,40.868939,-73.917374
-73.917374,40.868939,nyc,everyday,40.868939,-73.917374
-73.917374,40.868939,nyc,everydaycc,40.868939,-73.917374
-73.917374,40.868939,nyc,tishjames2017,40.868939,-73.917374
-73.91568,40.868888,nyc,cafetabacoyron,40.868888,-73.91568
-73.91568,40.868888,nyc,sml,40.868888,-73.91568
-73.917594,40.868885,nyc,oceanclubcityisland,40.868885,-73.917594
-73.917594,40.868885,nyc,haywardhouse,40.868885,-73.917594
-73.917594,40.868885,nyc,wcm,40.868885,-73.917594
-73.917594,40.868885,nyc,occi,40.868885,-73.917594
-73.917594,40.868885,nyc,haywardhopperhouse,40.868885,-73.917594
-73.917594,40.868885,nyc,pithom,40.868885,-73.917594
-73.917594,40.868885,nyc,hopperhouse,40.868885,-73.917594
-73.917594,40.868885,nyc,wardrealestate,40.868885,-73.917594
-73.917594,40.868885,nyc,wre,40.868885,-73.917594
-73.923222,40.86887,nyc,rocketandwalker,40.86887,-73.923222
-73.923222,40.86887,nyc,sugarrush,40.86887,-73.923222
-73.923222,40.86887,nyc,borbeckdesigns,40.86887,-73.923222
-73.923645,40.868739,nyc,olivo,40.868739,-73.923645
-73.925294,40.868705,nyc,geomarketing,40.868705,-73.925294
-73.923433,40.868686,nyc,connievasquez,40.868686,-73.923433
-73.923433,40.868686,nyc,naturasacra,40.868686,-73.923433
-73.923262,40.868685,nyc,findwater,40.868685,-73.923262
-73.9182,40.868595,nyc,melivenegas,40.868595,-73.9182
-73.9182,40.868595,nyc,howfresh,40.868595,-73.9182
-73.9182,40.868595,nyc,howfresheats,40.868595,-73.9182
-73.921577,40.868484,nyc,milliways,40.868484,-73.921577
-73.918561,40.868482,nyc,motorcyclelawyer,40.868482,-73.918561
-73.918561,40.868482,nyc,autoaccidentlawyer,40.868482,-73.918561
-73.918561,40.868482,nyc,hermanlaw,40.868482,-73.918561
-73.924038,40.868473,nyc,ciela,40.868473,-73.924038
-73.919839,40.868463,nyc,huckabee,40.868463,-73.919839
-73.925981,40.868443,nyc,soundart,40.868443,-73.925981
-73.922806,40.868287,nyc,spcts,40.868287,-73.922806
-73.924722,40.868278,nyc,dennisdriscoll,40.868278,-73.924722
-73.924722,40.868278,nyc,buyweed,40.868278,-73.924722
-73.916334,40.868277,nyc,servicechannel,40.868277,-73.916334
-73.916334,40.868277,nyc,coils,40.868277,-73.916334
-73.916334,40.868277,nyc,bathtub,40.868277,-73.916334
-73.916334,40.868277,nyc,dyckman,40.868277,-73.916334
-73.916334,40.868277,nyc,dyckmanmarina,40.868277,-73.916334
-73.916334,40.868277,nyc,coilcleaner,40.868277,-73.916334
-73.916139,40.868251,nyc,onlyone,40.868251,-73.916139
-73.916244,40.868225,nyc,dominicanos,40.868225,-73.916244
-73.921539,40.868196,nyc,mandyland,40.868196,-73.921539
-73.925383,40.868117,nyc,schuette,40.868117,-73.925383
-73.925383,40.868117,nyc,theboys,40.868117,-73.925383
-73.911771,40.868096,nyc,slide,40.868096,-73.911771
-73.925611,40.868004,nyc,madrid,40.868004,-73.925611
-73.925611,40.868004,nyc,poultney,40.868004,-73.925611
-73.925611,40.868004,nyc,northwoods,40.868004,-73.925611
-73.925611,40.868004,nyc,designiseverything,40.868004,-73.925611
-73.927002,40.867951,nyc,naturallytwisted,40.867951,-73.927002
-73.923622,40.867818,nyc,kathleenlmeyer,40.867818,-73.923622
-73.923622,40.867818,nyc,alanwolf,40.867818,-73.923622
-73.923622,40.867818,nyc,snail,40.867818,-73.923622
-73.923622,40.867818,nyc,figura,40.867818,-73.923622
-73.923622,40.867818,nyc,malkemes,40.867818,-73.923622
-73.923622,40.867818,nyc,cooperunion,40.867818,-73.923622
-73.923622,40.867818,nyc,thehackerati,40.867818,-73.923622
-73.923622,40.867818,nyc,bluearchive,40.867818,-73.923622
-73.923622,40.867818,nyc,hackerati,40.867818,-73.923622
-73.929979,40.867796,nyc,y5rx,40.867796,-73.929979
-73.92433,40.867783,nyc,scratchdjacademy,40.867783,-73.92433
-73.92433,40.867783,nyc,scratch,40.867783,-73.92433
-73.925919,40.867768,nyc,krampusfest,40.867768,-73.925919
-73.925919,40.867768,nyc,uptownamanda,40.867768,-73.925919
-73.925919,40.867768,nyc,krampus,40.867768,-73.925919
-73.916587,40.867633,nyc,jvit,40.867633,-73.916587
-73.916587,40.867633,nyc,nycbullies,40.867633,-73.916587
-73.916587,40.867633,nyc,vit,40.867633,-73.916587
-73.916587,40.867633,nyc,romney,40.867633,-73.916587
-73.918092,40.867505,nyc,shewillbe,40.867505,-73.918092
-73.926393,40.867489,nyc,sawuonthetrain,40.867489,-73.926393
-73.926393,40.867489,nyc,matchme,40.867489,-73.926393
-73.926393,40.867489,nyc,sawutoday,40.867489,-73.926393
-73.926393,40.867489,nyc,sawyouonthetrain,40.867489,-73.926393
-73.922292,40.867484,nyc,thewebguy,40.867484,-73.922292
-73.922292,40.867484,nyc,georgecadephotography,40.867484,-73.922292
-73.922292,40.867484,nyc,manhattanhomepodiatric,40.867484,-73.922292
-73.924623,40.867476,nyc,bookseller,40.867476,-73.924623
-73.924623,40.867476,nyc,jondubois,40.867476,-73.924623
-73.926406,40.867384,nyc,queensgop,40.867384,-73.926406
-73.926406,40.867384,nyc,6880,40.867384,-73.926406
-73.926406,40.867384,nyc,runners,40.867384,-73.926406
-73.926406,40.867384,nyc,astoriaurgentcare,40.867384,-73.926406
-73.926406,40.867384,nyc,sophist,40.867384,-73.926406
-73.926406,40.867384,london,fashionworks,40.867384,-73.926406
-73.926406,40.867384,nyc,sucks,40.867384,-73.926406
-73.926406,40.867384,nyc,yong,40.867384,-73.926406
-73.926406,40.867384,nyc,adamomar,40.867384,-73.926406
-73.926406,40.867384,london,dmsystem,40.867384,-73.926406
-73.926406,40.867384,nyc,interpreters,40.867384,-73.926406
-73.926406,40.867384,london,wolfdigital,40.867384,-73.926406
-73.926406,40.867384,nyc,edgerton,40.867384,-73.926406
-73.926406,40.867384,london,katherinecarnaby,40.867384,-73.926406
-73.926406,40.867384,nyc,rocketmoon,40.867384,-73.926406
-73.926406,40.867384,nyc,citivanlines,40.867384,-73.926406
-73.926406,40.867384,london,westlondonchiropracticclinics,40.867384,-73.926406
-73.926406,40.867384,london,thetrtclinic,40.867384,-73.926406
-73.926406,40.867384,nyc,ontime247,40.867384,-73.926406
-73.926406,40.867384,nyc,studio34,40.867384,-73.926406
-73.926406,40.867384,london,gleave,40.867384,-73.926406
-73.926406,40.867384,nyc,hallpowell,40.867384,-73.926406
-73.926406,40.867384,nyc,thecrowd,40.867384,-73.926406
-73.926406,40.867384,nyc,trauma,40.867384,-73.926406
-73.926406,40.867384,nyc,cookiest,40.867384,-73.926406
-73.926406,40.867384,london,foodalert,40.867384,-73.926406
-73.926406,40.867384,nyc,anewyorkapartmentconnection,40.867384,-73.926406
-73.926406,40.867384,nyc,screenprinting,40.867384,-73.926406
-73.926406,40.867384,london,cakesofchurchstn16,40.867384,-73.926406
-73.926406,40.867384,london,guildhall,40.867384,-73.926406
-73.926406,40.867384,london,quintessence,40.867384,-73.926406
-73.926406,40.867384,nyc,igb,40.867384,-73.926406
-73.926406,40.867384,london,pollardthomasedwards,40.867384,-73.926406
-73.926406,40.867384,nyc,craftedin,40.867384,-73.926406
-73.926406,40.867384,nyc,docepares,40.867384,-73.926406
-73.926406,40.867384,nyc,blab,40.867384,-73.926406
-73.926406,40.867384,nyc,optonline,40.867384,-73.926406
-73.926406,40.867384,london,royds,40.867384,-73.926406
-73.926406,40.867384,nyc,luca,40.867384,-73.926406
-73.926406,40.867384,nyc,cynthiamartinez,40.867384,-73.926406
-73.926406,40.867384,nyc,walkinginrhythm,40.867384,-73.926406
-73.926406,40.867384,nyc,vistavonita,40.867384,-73.926406
-73.926406,40.867384,london,thamesribexperiences,40.867384,-73.926406
-73.926406,40.867384,nyc,jerrywilliams,40.867384,-73.926406
-73.926406,40.867384,nyc,allstatebanners,40.867384,-73.926406
-73.926406,40.867384,nyc,recalculating,40.867384,-73.926406
-73.926406,40.867384,nyc,translationequipment,40.867384,-73.926406
-73.926406,40.867384,nyc,koyaabe,40.867384,-73.926406
-73.926406,40.867384,london,thelibertyhotel,40.867384,-73.926406
-73.926406,40.867384,nyc,neonsignrepair,40.867384,-73.926406
-73.926406,40.867384,nyc,ajrotondi,40.867384,-73.926406
-73.926406,40.867384,nyc,theaterdeals,40.867384,-73.926406
-73.926406,40.867384,nyc,nitc,40.867384,-73.926406
-73.926406,40.867384,nyc,courtstenographers,40.867384,-73.926406
-73.926406,40.867384,nyc,loftbroker,40.867384,-73.926406
-73.926406,40.867384,london,ncuk,40.867384,-73.926406
-73.926406,40.867384,nyc,kkandp,40.867384,-73.926406
-73.926406,40.867384,nyc,revl,40.867384,-73.926406
-73.926406,40.867384,nyc,makersmarket,40.867384,-73.926406
-73.926406,40.867384,nyc,malls,40.867384,-73.926406
-73.926406,40.867384,nyc,madisonavenueradio,40.867384,-73.926406
-73.926406,40.867384,nyc,nysoccercamps,40.867384,-73.926406
-73.926406,40.867384,london,jmbservices,40.867384,-73.926406
-73.926406,40.867384,nyc,nycneonrepair,40.867384,-73.926406
-73.926406,40.867384,nyc,gemrealty,40.867384,-73.926406
-73.926406,40.867384,nyc,missnyc,40.867384,-73.926406
-73.926406,40.867384,nyc,joshk,40.867384,-73.926406
-73.926406,40.867384,nyc,smarttint,40.867384,-73.926406
-73.926406,40.867384,nyc,equicap,40.867384,-73.926406
-73.926406,40.867384,london,alnostore,40.867384,-73.926406
-73.926406,40.867384,london,shahida,40.867384,-73.926406
-73.926406,40.867384,nyc,missmanhattan,40.867384,-73.926406
-73.926406,40.867384,nyc,coverage,40.867384,-73.926406
-73.926406,40.867384,nyc,jkd,40.867384,-73.926406
-73.926406,40.867384,nyc,iprobe,40.867384,-73.926406
-73.926406,40.867384,nyc,spiritualhealing,40.867384,-73.926406
-73.926406,40.867384,london,tcpt,40.867384,-73.926406
-73.926406,40.867384,nyc,rochel,40.867384,-73.926406
-73.926406,40.867384,london,joeandza,40.867384,-73.926406
-73.926406,40.867384,nyc,breastaugmentation,40.867384,-73.926406
-73.926406,40.867384,nyc,freshcoffee,40.867384,-73.926406
-73.926406,40.867384,london,ifa-affinity,40.867384,-73.926406
-73.926406,40.867384,nyc,rikita,40.867384,-73.926406
-73.926406,40.867384,nyc,allshows,40.867384,-73.926406
-73.926406,40.867384,nyc,sharifomar,40.867384,-73.926406
-73.926406,40.867384,nyc,queensrunners,40.867384,-73.926406
-73.926406,40.867384,nyc,slowdancing,40.867384,-73.926406
-73.926406,40.867384,london,valuemybusiness,40.867384,-73.926406
-73.926406,40.867384,london,bathresurfacing,40.867384,-73.926406
-73.926406,40.867384,nyc,trip-advisor,40.867384,-73.926406
-73.926406,40.867384,london,learntofly,40.867384,-73.926406
-73.926406,40.867384,nyc,dga,40.867384,-73.926406
-73.926406,40.867384,nyc,glickman,40.867384,-73.926406
-73.926406,40.867384,london,londontranslationservices,40.867384,-73.926406
-73.926406,40.867384,nyc,atlanticyachting,40.867384,-73.926406
-73.926406,40.867384,london,embodiedliving,40.867384,-73.926406
-73.926406,40.867384,london,redmail,40.867384,-73.926406
-73.926406,40.867384,nyc,signrepair,40.867384,-73.926406
-73.926406,40.867384,nyc,mangrova,40.867384,-73.926406
-73.926406,40.867384,nyc,escrima,40.867384,-73.926406
-73.926406,40.867384,nyc,digitalreality,40.867384,-73.926406
-73.926406,40.867384,nyc,lightingrepair,40.867384,-73.926406
-73.926406,40.867384,nyc,vincemorgan,40.867384,-73.926406
-73.926406,40.867384,nyc,freewifi,40.867384,-73.926406
-73.926406,40.867384,nyc,thebestpizza,40.867384,-73.926406
-73.926406,40.867384,nyc,tonylopresti,40.867384,-73.926406
-73.926406,40.867384,nyc,carolyncampora,40.867384,-73.926406
-73.926406,40.867384,nyc,sportspro,40.867384,-73.926406
-73.926406,40.867384,nyc,emortgage,40.867384,-73.926406
-73.926406,40.867384,nyc,tbct,40.867384,-73.926406
-73.926406,40.867384,nyc,misternyc,40.867384,-73.926406
-73.926406,40.867384,nyc,smartfilm,40.867384,-73.926406
-73.926406,40.867384,nyc,urbanselfdefense,40.867384,-73.926406
-73.926406,40.867384,nyc,fsm,40.867384,-73.926406
-73.926406,40.867384,nyc,newyorkapartmentconnection,40.867384,-73.926406
-73.926406,40.867384,nyc,nymaidservice,40.867384,-73.926406
-73.926406,40.867384,nyc,thaddeusfrancis,40.867384,-73.926406
-73.926406,40.867384,nyc,specialist,40.867384,-73.926406
-73.926406,40.867384,nyc,therumhousebar,40.867384,-73.926406
-73.926406,40.867384,nyc,missstatenisland,40.867384,-73.926406
-73.926406,40.867384,nyc,artie,40.867384,-73.926406
-73.926406,40.867384,london,stephenlang,40.867384,-73.926406
-73.926406,40.867384,nyc,johnbarrow,40.867384,-73.926406
-73.926406,40.867384,nyc,walkthiswaytours,40.867384,-73.926406
-73.926406,40.867384,nyc,kinkstermag-merch,40.867384,-73.926406
-73.926406,40.867384,nyc,teresas,40.867384,-73.926406
-73.926406,40.867384,nyc,lillian,40.867384,-73.926406
-73.926406,40.867384,london,familylawyerslist,40.867384,-73.926406
-73.926406,40.867384,london,hellostudio,40.867384,-73.926406
-73.926406,40.867384,nyc,designersunglasses,40.867384,-73.926406
-73.926406,40.867384,nyc,makermarket,40.867384,-73.926406
-73.926406,40.867384,nyc,gofish,40.867384,-73.926406
-73.926406,40.867384,london,umrah,40.867384,-73.926406
-73.926406,40.867384,nyc,earlyscholars,40.867384,-73.926406
-73.926406,40.867384,nyc,americantirefactory,40.867384,-73.926406
-73.926406,40.867384,nyc,nymaid,40.867384,-73.926406
-73.926406,40.867384,nyc,calling,40.867384,-73.926406
-73.926406,40.867384,london,phabcelebrities,40.867384,-73.926406
-73.926406,40.867384,london,oncontentandcode,40.867384,-73.926406
-73.926406,40.867384,nyc,enrico,40.867384,-73.926406
-73.926406,40.867384,nyc,richardzampella,40.867384,-73.926406
-73.926406,40.867384,nyc,lorimatthews,40.867384,-73.926406
-73.926406,40.867384,nyc,reggie,40.867384,-73.926406
-73.926406,40.867384,nyc,cosbe,40.867384,-73.926406
-73.926406,40.867384,nyc,soulfit,40.867384,-73.926406
-73.926406,40.867384,london,simplylettings,40.867384,-73.926406
-73.926406,40.867384,nyc,mosquitofree,40.867384,-73.926406
-73.926406,40.867384,nyc,nyctherapist,40.867384,-73.926406
-73.926406,40.867384,nyc,videoeditingservices,40.867384,-73.926406
-73.926406,40.867384,nyc,thelocal,40.867384,-73.926406
-73.926406,40.867384,london,freeonedance,40.867384,-73.926406
-73.926406,40.867384,london,rawislandcleanse,40.867384,-73.926406
-73.926406,40.867384,london,bau,40.867384,-73.926406
-73.926406,40.867384,nyc,do212,40.867384,-73.926406
-73.926406,40.867384,london,clarkepropertygroup,40.867384,-73.926406
-73.926406,40.867384,nyc,astoriaurgent,40.867384,-73.926406
-73.926406,40.867384,london,windfallconsulting,40.867384,-73.926406
-73.926406,40.867384,nyc,liftoff,40.867384,-73.926406
-73.926406,40.867384,london,antiquecarpets,40.867384,-73.926406
-73.926406,40.867384,london,elbowproductions,40.867384,-73.926406
-73.926406,40.867384,nyc,bgextra,40.867384,-73.926406
-73.926406,40.867384,london,mobiletv,40.867384,-73.926406
-73.926406,40.867384,london,london-city,40.867384,-73.926406
-73.926406,40.867384,london,thameribexperience,40.867384,-73.926406
-73.926406,40.867384,nyc,gracechurch,40.867384,-73.926406
-73.926406,40.867384,london,halcyoninteriors,40.867384,-73.926406
-73.926406,40.867384,nyc,roncanada,40.867384,-73.926406
-73.926406,40.867384,nyc,vng,40.867384,-73.926406
-73.926406,40.867384,london,londonradiotherapycentre,40.867384,-73.926406
-73.926406,40.867384,london,curtainslondon,40.867384,-73.926406
-73.926406,40.867384,london,ppmc,40.867384,-73.926406
-73.926406,40.867384,nyc,studioonline,40.867384,-73.926406
-73.926406,40.867384,nyc,sexting,40.867384,-73.926406
-73.926406,40.867384,nyc,rikitakatrelle,40.867384,-73.926406
-73.926406,40.867384,nyc,imbible,40.867384,-73.926406
-73.926406,40.867384,nyc,earthspace,40.867384,-73.926406
-73.926406,40.867384,nyc,policeathleticleague,40.867384,-73.926406
-73.926406,40.867384,nyc,womensfitness,40.867384,-73.926406
-73.926406,40.867384,nyc,therestorecommunity,40.867384,-73.926406
-73.926406,40.867384,nyc,missbigapple,40.867384,-73.926406
-73.926406,40.867384,nyc,summits,40.867384,-73.926406
-73.926406,40.867384,london,thinkbroadband,40.867384,-73.926406
-73.926406,40.867384,nyc,bronxsteakhouse,40.867384,-73.926406
-73.926406,40.867384,london,englishcheesecake,40.867384,-73.926406
-73.926406,40.867384,london,neurodiversity,40.867384,-73.926406
-73.926406,40.867384,nyc,insurer,40.867384,-73.926406
-73.926406,40.867384,nyc,darikorealtyllc,40.867384,-73.926406
-73.926406,40.867384,nyc,newyorktirefactory,40.867384,-73.926406
-73.926406,40.867384,london,wire-media,40.867384,-73.926406
-73.926406,40.867384,nyc,gracenyc,40.867384,-73.926406
-73.926406,40.867384,nyc,jonasbronck,40.867384,-73.926406
-73.926406,40.867384,nyc,roadshows,40.867384,-73.926406
-73.926406,40.867384,nyc,keira,40.867384,-73.926406
-73.926406,40.867384,nyc,skeptics,40.867384,-73.926406
-73.926406,40.867384,london,katherinehowardart,40.867384,-73.926406
-73.926406,40.867384,nyc,jonasbroncks,40.867384,-73.926406
-73.926406,40.867384,london,talenthawk,40.867384,-73.926406
-73.926406,40.867384,nyc,sailinglessons,40.867384,-73.926406
-73.926406,40.867384,nyc,bootcampbody,40.867384,-73.926406
-73.926406,40.867384,london,coram,40.867384,-73.926406
-73.926406,40.867384,nyc,certa,40.867384,-73.926406
-73.926406,40.867384,nyc,transcription,40.867384,-73.926406
-73.926406,40.867384,nyc,propertymanagements,40.867384,-73.926406
-73.926406,40.867384,nyc,thebridges,40.867384,-73.926406
-73.926406,40.867384,nyc,hospitalityacademy,40.867384,-73.926406
-73.926406,40.867384,nyc,smartwindow,40.867384,-73.926406
