X,Y,tld,domain,lat,lon
13.359014,52.593493,berlin,maike,52.593493,13.359014
13.397428,52.593424,berlin,sommerlust,52.593424,13.397428
13.397428,52.593424,berlin,stehoff,52.593424,13.397428
13.347145,52.593294,berlin,diemaklerin,52.593294,13.347145
13.38392,52.593288,berlin,wolleunddesign,52.593288,13.38392
13.38392,52.593288,berlin,ohl,52.593288,13.38392
13.38392,52.593288,berlin,immersive-coaching,52.593288,13.38392
13.38392,52.593288,berlin,karriereberatung,52.593288,13.38392
13.38392,52.593288,berlin,immersive-learning,52.593288,13.38392
13.38392,52.593288,berlin,career-coaching,52.593288,13.38392
13.38392,52.593288,berlin,schicke,52.593288,13.38392
13.37308,52.593135,berlin,reineke,52.593135,13.37308
13.33632,52.593058,berlin,heilpraktikerin-steinhausen,52.593058,13.33632
13.319657,52.592808,berlin,lockpicking,52.592808,13.319657
13.333178,52.592717,berlin,zulassungsdienst-nord,52.592717,13.333178
13.33797806,52.59251155,berlin,kybor,52.59251155,13.33797806
13.337929,52.592467,berlin,pollex,52.592467,13.337929
13.427828,52.592309,berlin,stier,52.592309,13.427828
13.429288,52.592289,berlin,kindersport,52.592289,13.429288
13.429288,52.592289,berlin,kinderturnen,52.592289,13.429288
13.429288,52.592289,berlin,kinderschwimmen,52.592289,13.429288
13.429288,52.592289,berlin,aquaphine,52.592289,13.429288
13.429288,52.592289,berlin,babyturnen,52.592289,13.429288
13.429288,52.592289,berlin,kugelbauch,52.592289,13.429288
13.429288,52.592289,berlin,babyschwimmen,52.592289,13.429288
13.322593,52.592238,berlin,schweppe,52.592238,13.322593
13.358747,52.59223,berlin,aqua-experience,52.59223,13.358747
13.358747,52.59223,berlin,thosa-models,52.59223,13.358747
13.358747,52.59223,berlin,aqua-bootsparty,52.59223,13.358747
13.4293074,52.5922294,berlin,seepferdchen,52.5922294,13.4293074
13.393557,52.592179,berlin,ferienwohnung-wilhelmsruh,52.592179,13.393557
13.393557,52.592179,berlin,ferienwohnung-richter,52.592179,13.393557
13.339358,52.592165,berlin,gustavsson,52.592165,13.339358
13.374044,52.592099,berlin,delicio,52.592099,13.374044
13.360729,52.592041,berlin,vordruckwelt,52.592041,13.360729
13.3197,52.59182,berlin,kaltes,52.59182,13.3197
13.391628,52.591698,berlin,strandpromenade,52.591698,13.391628
13.351126,52.591639,berlin,beetz,52.591639,13.351126
13.304138,52.591636,berlin,verlag-der-arzt,52.591636,13.304138
13.2979442,52.5916057,berlin,perfect-time,52.5916057,13.2979442
13.319614,52.591387,berlin,kretschun,52.591387,13.319614
13.433885,52.591262,berlin,silent-black-night,52.591262,13.433885
13.343207,52.591256,berlin,heinroth,52.591256,13.343207
13.407168,52.591199,berlin,busi,52.591199,13.407168
13.376688,52.591189,berlin,pushkin,52.591189,13.376688
13.425626,52.591108,berlin,hochzeitsknabe,52.591108,13.425626
13.393963,52.59102,berlin,gebaeudereinigung-grossmann,52.59102,13.393963
13.328848,52.590744,berlin,familie-wilk,52.590744,13.328848
13.328848,52.590744,berlin,kayser-immobilien,52.590744,13.328848
13.328848,52.590744,berlin,contenterie,52.590744,13.328848
13.328848,52.590744,berlin,bmts,52.590744,13.328848
13.328848,52.590744,berlin,rothe,52.590744,13.328848
13.328848,52.590744,berlin,farbrausch,52.590744,13.328848
13.328848,52.590744,berlin,meinautowert,52.590744,13.328848
13.328848,52.590744,berlin,ada,52.590744,13.328848
13.328848,52.590744,berlin,boguslaw-wilk,52.590744,13.328848
13.396385,52.590592,berlin,xn--pftchen-hotel-jmb,52.590592,13.396385
13.396385,52.590592,berlin,pfoetchenhotel,52.590592,13.396385
13.396385,52.590592,berlin,xn--pftchenhotel-5ib,52.590592,13.396385
13.396385,52.590592,berlin,pfoetchen-hotel,52.590592,13.396385
13.398868,52.590549,berlin,fensterart,52.590549,13.398868
13.398868,52.590549,berlin,fenster-tueren,52.590549,13.398868
13.294963,52.590383,berlin,autorichtigverkaufen,52.590383,13.294963
13.294963,52.590383,berlin,ihr-automakler,52.590383,13.294963
13.294963,52.590383,berlin,meinautorichtigverkaufen,52.590383,13.294963
13.2949687,52.5903739,berlin,auto-richtig-verkaufen,52.5903739,13.2949687
13.416059,52.590088,berlin,abf-strassenbau,52.590088,13.416059
13.333247,52.590046,berlin,lukas,52.590046,13.333247
13.409325,52.590028,berlin,dermeister,52.590028,13.409325
13.432591,52.589994,berlin,airporttaxi,52.589994,13.432591
13.4025421,52.5899922,berlin,dahms,52.5899922,13.4025421
13.397924,52.589884,berlin,pbw,52.589884,13.397924
13.397924,52.589884,berlin,it-system,52.589884,13.397924
13.397924,52.589884,berlin,rumpfmedia,52.589884,13.397924
13.303546,52.589847,berlin,ciabatteriacarloundrita,52.589847,13.303546
13.303546,52.589847,berlin,familyetfriends,52.589847,13.303546
13.299745,52.589702,berlin,flachdach,52.589702,13.299745
13.299745,52.589702,berlin,pictura,52.589702,13.299745
13.299745,52.589702,berlin,goapr,52.589702,13.299745
13.299745,52.589702,berlin,apr,52.589702,13.299745
13.299745,52.589702,berlin,beckersteinmetz,52.589702,13.299745
13.299745,52.589702,berlin,claus,52.589702,13.299745
13.299745,52.589702,berlin,brehme,52.589702,13.299745
13.299745,52.589702,berlin,claus-hv,52.589702,13.299745
13.299745,52.589702,berlin,weg-verwaltung,52.589702,13.299745
13.299745,52.589702,berlin,beckernaturstein,52.589702,13.299745
13.299745,52.589702,berlin,steinmetzwerkstaetten,52.589702,13.299745
13.299745,52.589702,berlin,beb,52.589702,13.299745
13.299745,52.589702,berlin,bella-figura,52.589702,13.299745
13.299745,52.589702,berlin,langegmbh,52.589702,13.299745
13.299745,52.589702,berlin,kiwi,52.589702,13.299745
13.299745,52.589702,berlin,beckersteinmetzwerkstaetten,52.589702,13.299745
13.299745,52.589702,berlin,glanzlicht,52.589702,13.299745
13.299745,52.589702,berlin,schmuckboutique,52.589702,13.299745
13.299745,52.589702,berlin,druckerei-conrad,52.589702,13.299745
13.299745,52.589702,berlin,beckergrabmale,52.589702,13.299745
13.299745,52.589702,berlin,weg-verwalter,52.589702,13.299745
13.4152023,52.5895585,berlin,frisch-faust,52.5895585,13.4152023
13.418588,52.589549,berlin,fahrdienst-berlin,52.589549,13.418588
